smiles,Tox21_NR_ER,group
O=C(O)c1ccc2cc(C(=O)O)ccc2c1,0.0,training
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,1.0,training
CCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,training
O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,0.0,training
CC(C)=CCl,1.0,training
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,1.0,training
COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,0.0,training
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0.0,training
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0,training
Nc1nc[nH]n1,1.0,training
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.0,training
Nc1c2c(nc3ccccc13)CCCC2,1.0,training
Clc1ccccc1-c1nc(-c2ccncc2)no1,1.0,training
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1.0,training
CCCCCCCCCc1ccc(O)cc1,1.0,training
Cc1ccccc1S(=O)(=O)O,0.0,training
COC(=O)CCSCCC(=O)OC,1.0,training
O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,1.0,training
C[N+](C)(C)CC(O)CCl,0.0,training
CN1[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1.0,training
CC(=O)O[C@H]1CC[C@H]2C3=C(C=C[C@]12C)C1=C(CC3)CC(=O)CC1,1.0,training
N#Cc1cccc(C#N)c1,0.0,training
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,1.0,training
C[Si](Cl)(c1ccccc1)c1ccccc1,0.0,training
O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)O)cc1,0.0,training
c1csc(SSc2cccs2)c1,1.0,training
NCCS(=O)(=O)O,0.0,training
CCC(C(N)=O)N1CCCC1=O,1.0,training
N#CSCc1ccccc1,0.0,training
Nc1ccc2ccccc2c1S(=O)(=O)O,1.0,training
Cc1cccc(C)c1,1.0,training
O=C(CCl)c1ccc(Cl)cc1Cl,0.0,training
FCOC(C(F)(F)F)C(F)(F)F,0.0,training
O=C(CCCCCCCCC#CI)Oc1ccccc1,0.0,training
C=C(Cl)CSC(=S)N(CC)CC,0.0,training
CC(NNC(=O)c1ccccc1)c1ccccc1,1.0,training
CCC(OCCCOC)OC(C)=O,0.0,training
Brc1ccc(Br)cc1,0.0,training
CCCCC(CC)COC(=O)c1ccc(O)cc1,1.0,training
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,0.0,training
CCCCCCCCCCCCCC=O,1.0,training
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.0,training
c1ccc(Nc2cccc3ccccc23)cc1,1.0,training
c1ccc2c(c1)sc1ccccc12,0.0,training
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.0,training
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,1.0,training
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0.0,training
CC(C)C(=O)OCC=Cc1ccccc1,0.0,training
O=C=NC1CCCCC1,1.0,training
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,1.0,training
Cc1cc(=O)n(-c2ccc(C(=O)O)cc2)[nH]1,0.0,training
c1ccc2c(c1)CCc1ccccc1N2,1.0,training
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,1.0,training
O=C(C=Cc1ccccc1)OCCCc1ccccc1,1.0,training
Nc1ccccc1C(=O)Oc1ccc2ccccc2c1,1.0,training
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,1.0,training
NS(=O)(=O)c1ccccc1Cl,0.0,training
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.0,training
CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,training
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,1.0,training
Cc1ccccc1OCC(O)CO,1.0,training
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.0,training
CC1=CC=C(C(C)C)CC1,0.0,training
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,1.0,training
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,1.0,training
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,1.0,training
CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,1.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0,training
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.0,training
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,1.0,training
C=C1C2CCC(C2)C1(C)C,0.0,training
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.0,training
CC[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]2(C)[C@H]1O,1.0,training
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,1.0,training
CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,0.0,training
CCCCCOC(=O)c1ccc(O)cc1,1.0,training
BrCCCBr,0.0,training
C1=CCCC=CCC1,0.0,training
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0.0,training
COP(C)(=O)OC,0.0,training
O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,0.0,training
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.0,training
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.0,training
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,1.0,training
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,1.0,training
CC(Cl)C(=O)O,0.0,training
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1.0,training
CCOP(=S)(OCC)SCSCC,1.0,training
CCCCOP(=O)(O)OCCCC,1.0,training
Cc1cccc(C)c1[N+](=O)[O-],1.0,training
CN1[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2,0.0,training
OCCCCC(O)CO,0.0,training
CCC(C)C(C)=O,1.0,training
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,0.0,training
COc1ccc(Nc2ccc(OC)cc2)cc1,1.0,training
CCCCCCCCCCCCCCBr,0.0,training
CC(O)CN(CC(C)O)CC(C)O,1.0,training
CC[N+](=O)[O-],0.0,training
CCN(CC)c1cccc(O)c1,1.0,training
C=C(C)C1CC=C(C)C(O)C1,0.0,training
C=CC(C)=CCC=C(C)C,0.0,training
ClCC(Cl)CCl,1.0,training
CCN(CC)N=O,1.0,training
CC[C@H](C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,1.0,training
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1.0,training
O=[PH](Oc1ccccc1)Oc1ccccc1,1.0,training
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.0,training
CCCC[n+]1ccccc1C,0.0,training
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,1.0,training
CCC(C)(CCCC(C)C)OC(C)=O,0.0,training
Clc1ccccc1CN1CCc2sccc2C1,1.0,training
C=CCOc1ccc(CC(=O)O)cc1Cl,1.0,training
CC(O)CCO,1.0,training
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,1.0,training
CCc1ccc(O)c(C(C)(C)C)c1,1.0,training
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1.0,training
O=Nc1ccc(Nc2ccccc2)cc1,1.0,training
O=c1[nH]c2cc(Cl)ccc2o1,0.0,training
N#CCCl,1.0,training
CCC(C)Br,0.0,training
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,1.0,training
CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,training
CC(C)=CC(=O)O,1.0,training
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,1.0,training
ClC(Cl)(Br)Br,0.0,training
CC(=O)Nc1ccc(C(=O)CCl)cc1,1.0,training
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,1.0,training
CCC1CCC(=O)O1,1.0,training
C[N+](C)(C)C,1.0,training
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,1.0,training
N#CC(Br)Br,0.0,training
O=C(Nc1ccccc1)Nc1ccccc1,1.0,training
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,1.0,training
FC(F)(F)c1ccccc1,0.0,training
c1ccc([Bi](c2ccccc2)c2ccccc2)cc1,1.0,training
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]12C,1.0,training
O=S(=O)(O)c1cc(O)c(O)c(S(=O)(=O)O)c1,0.0,training
C=CCOCC(CO)(COCC=C)COCC=C,0.0,training
OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0.0,training
CC[Ge](Cl)(CC)CC,1.0,training
CC(=O)Nc1ccccc1O,0.0,training
CCc1cc(C(N)=S)ccn1,1.0,training
O=Cc1ccc([N+](=O)[O-])cc1,1.0,training
Cc1ccc(S(=O)(=O)N=C=O)cc1,0.0,training
COC=O,0.0,training
CCCCCCCCCCCC(=O)N(CC)CC,0.0,training
CCN[C@@H](C)Cc1ccccc1,0.0,training
C#CC1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC,1.0,training
CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,1.0,training
COc1cccc(O)c1O,0.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,1.0,training
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.0,training
Cc1ccc2cc(C)ccc2c1,0.0,training
CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,1.0,training
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.0,training
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,0.0,training
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,training
NC(=O)Nc1[nH]c(=O)[nH]c1O,0.0,training
Cc1ccc(O)cc1C,0.0,training
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,1.0,training
CSCCC(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,1.0,training
CCCCCCCCCCOCC(O)CN,0.0,training
CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0.0,training
COC(=O)C1=C(C)N=C(C)C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,0.0,training
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,training
Nc1ccc(NC(=O)c2ccc(N)cc2)cc1,0.0,training
CC(C)c1cccc(O)c1,0.0,training
c1ccc2cc3c(ccc4ccccc43)cc2c1,1.0,training
CCCCN(CCCC)CCCC,0.0,training
CCCCC/C(=C/c1ccccc1)CO,0.0,training
NC(=O)O,0.0,training
CC(C)NCC(O)c1ccc(O)c(O)c1,0.0,training
S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,1.0,training
CN(C)NC(=O)CCC(=O)O,1.0,training
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,1.0,training
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1.0,training
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1.0,training
COC(OC)(C(=O)c1ccccc1)c1ccccc1,1.0,training
c1ccc(OCCOc2ccccc2)cc1,1.0,training
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0.0,training
C[S+](C)CCC(N)C(=O)O,0.0,training
CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,0.0,training
CCCCOC(=O)c1ccc(O)cc1,1.0,training
C1CC(COCC2CO2)CCC1COCC1CO1,0.0,training
CC(C)(C#N)C(C)(C)C#N,0.0,training
Cc1ccc(-c2ccccc2)cc1,0.0,training
OCC1CC2CC1C1CCC(CO)C21,0.0,training
O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0.0,training
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,0.0,training
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1.0,training
N#C/C=C/C#N,0.0,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0.0,training
NC(=O)OC[C@@H]1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)C=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.0,training
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0.0,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.0,training
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.0,training
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,1.0,training
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)C32)OCO4)cc(OC)c1OP(=O)(O)O,1.0,training
CC[C@@H](C)C1NC(=O)C(CCCN)NC(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC([C@H](N)[C@H](C)CC)=N2)[C@@H](C)CC)CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC1=O,1.0,training
O=C(O)c1c(Cl)cccc1Cl,0.0,training
C1COCCO1,0.0,training
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0.0,training
COCC(C)O,1.0,training
Cc1ccco1,0.0,training
Oc1cccc(Nc2ccccc2)c1,1.0,training
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.0,training
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1.0,training
CCCCCC(C=O)=Cc1ccccc1,1.0,training
Nc1ccc2c3c(cccc13)-c1ccccc1-2,1.0,training
Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,1.0,training
NC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,training
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1.0,training
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,1.0,training
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0.0,training
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)CC1C(=O)O)C(C)C,0.0,training
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.0,training
N=C(N)NCCCCN=C(N)N,1.0,training
CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C,0.0,training
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)C5O[C@]54[C@]2(C)C(=O)C[C@@H]13,1.0,training
S=c1nccc[nH]1,1.0,training
O=S(=O)(O)c1ccc2cc(O)ccc2c1,0.0,training
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1.0,training
Clc1cccc2ccccc12,1.0,training
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0.0,training
IC(I)I,1.0,training
CC(C)(C)C(=O)c1ccccc1,1.0,training
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,0.0,training
Cc1cccc(N)n1,0.0,training
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0.0,training
CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1.0,training
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1.0,training
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0,training
CC1C(=O)C[C@]2(C(C)C)C[C@H]12,0.0,training
CCCCCCc1ccc(N)cc1,1.0,training
CC(=O)OCC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
CCCCCCCCc1ccc(O)cc1,1.0,training
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0.0,training
C=CC(=O)OCCCCCCOC(=O)C=C,0.0,training
CC(=O)C(=O)CC(C)C,1.0,training
CCCCCCCC1CCCC1=O,0.0,training
CCCCc1c(C)[nH]c(NCC)nc1=O,0.0,training
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,0.0,training
CCC(C)c1cccc(C(C)CC)c1O,0.0,training
O=C(C=Cc1ccccc1)OCc1ccccc1,1.0,training
COc1ccc(C(=O)c2ccccc2)c(O)c1,1.0,training
CCCCON=O,0.0,training
COc1ccc(N)cc1,1.0,training
O=C1CCCCCN1,0.0,training
CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,0.0,training
CC1(C)COP(Oc2ccccc2)OC1,0.0,training
Clc1cc(Cl)c(Cl)cc1Cl,1.0,training
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,1.0,training
CCCCCCCCCCCCCCCCC,1.0,training
O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34,1.0,training
S=C=NCCc1ccccc1,1.0,training
CCCCCCCCCCCCCl,1.0,training
CC1(C)S[C@@H]2C(/N=C/N3CCCCCC3)C(=O)N2C1C(=O)O,0.0,training
c1coc(-c2nc3ccccc3[nH]2)c1,1.0,training
c1csc(-c2ccc(-c3cccs3)s2)c1,1.0,training
Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,1.0,training
CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,1.0,training
CCCCCCC(C=O)=Cc1ccccc1,1.0,training
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,training
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,1.0,training
Nc1c2ccccc2nc2ccccc12,1.0,training
O=CCCc1ccccc1,1.0,training
C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,1.0,training
O=C1C=CCCC1,0.0,training
Nc1cccc(C(F)(F)F)c1,0.0,training
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.0,training
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1.0,training
CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0.0,training
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,training
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,1.0,training
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,1.0,training
CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,0.0,training
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,0.0,training
C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,0.0,training
c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,0.0,training
O=C1c2ccccc2C(=O)c2cc(O)ccc21,1.0,training
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1,0.0,training
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1.0,training
C[C@]12CC[C@H]3[C@@H](CC=C4C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.0,training
Oc1ccc(-c2ccccc2)cc1,1.0,training
CC(C)CCCO,0.0,training
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.0,training
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,1.0,training
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0,training
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,1.0,training
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.0,training
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1.0,training
CCCCC(O)c1ccccc1,1.0,training
CC1CC(=O)O1,0.0,training
