smiles,Tox21_NR_ER,group
NCCc1c[nH]cn1,0.0,training
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,0.0,training
Cn1sc(Cl)cc1=O,0.0,training
Oc1ccccc1,0.0,training
CNCCCN1c2ccccc2CCc2ccccc21,0.0,training
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1.0,training
O=C(CCl)NCO,0.0,training
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)C3=CC[C@@]21C,1.0,training
O=C(c1ccc(O)cc1)c1ccc(O)cc1O,1.0,training
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,1.0,training
C=CC(=O)OCCCCCC(C)C,1.0,training
OCCCCCO,1.0,training
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1.0,training
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.0,training
CN(C)c1ccc(N=NS(=O)(=O)O)cc1,0.0,training
c1coc(-c2nc3ccccc3[nH]2)c1,1.0,training
CCCCCCCCCCCCSC#N,0.0,training
CC(C)CC(=O)O,0.0,training
CC(=O)CCC1=C(C)CCCC1(C)C,0.0,training
COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1,0.0,training
O=C(O)c1cccc(C(F)(F)F)c1,0.0,training
CCCCCCCCC(CO)CCCCCC,0.0,training
Nc1nc[nH]n1,1.0,training
O=C(O)CCl,0.0,training
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,1.0,training
Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O,0.0,training
Oc1c2c(c(O)n1SC(Cl)(Cl)C(Cl)Cl)CC=CC2,1.0,training
O=c1c(C2CCCc3ccccc32)c(O)oc2ccccc12,0.0,training
O=C(O)c1cccc([N+](=O)[O-])c1,0.0,training
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,1.0,training
COC(O)=c1cc(O)c(=C(O)OC)cc1O,0.0,training
CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,1.0,training
CC[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]2(C)[C@H]1O,1.0,training
CCCCCCCCCCO,0.0,training
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,0.0,training
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,1.0,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1.0,training
Nc1ccc(C(=O)O)cc1,0.0,training
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,0.0,training
CCOCCOCCOCC,1.0,training
CCCCCC(O)/C=C/C=O,0.0,training
CC(C)CCCCCOC(=O)CS,0.0,training
O=[N+]([O-])c1cccc(O)c1,1.0,training
Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,1.0,training
O=S(=O)(O)CCN1CCN(CCO)CC1,0.0,training
Oc1ccc(Cc2ccc(O)cc2)cc1,1.0,training
CCCc1ccccc1,0.0,training
Oc1ccc(-c2ccc(O)cc2)cc1,1.0,training
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,0.0,training
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1C,0.0,training
O=CCCc1ccccc1,1.0,training
CCCCCCCCCc1ccc(O)cc1,1.0,training
Clc1ccccc1-c1ccccc1Cl,1.0,training
Oc1cc(Cl)cc(Cl)c1,0.0,training
CCCCCCCCCCCCCCCC(=O)O,1.0,training
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,1.0,training
CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,1.0,training
O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,0.0,training
O=C(O)CP(=O)(O)O,0.0,training
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,1.0,training
Cc1cc(O)ccc1N,0.0,training
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1.0,training
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,1.0,training
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1.0,training
C=C(C)C(=O)OCCOc1ccccc1,1.0,training
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.0,training
CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,0.0,training
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,1.0,training
Cc1ccc(N)c(N)c1,1.0,training
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,1.0,training
CC[C@H](C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,1.0,training
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.0,training
NCCc1ccc(O)cc1,1.0,training
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1.0,training
CC(COCCO)OCCO,0.0,training
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.0,training
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1.0,training
CC(C)COC(=O)c1ccc(O)cc1,1.0,training
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,0.0,training
OCC1(CO)COCOC1,0.0,training
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,1.0,training
CCCCCCCCNC,0.0,training
CC(C)=CC(=O)O,1.0,training
C1CS1,0.0,training
CCCCOC(=O)c1ccc(O)cc1,1.0,training
Oc1cccc2cc3cccc(O)c3c(O)c12,0.0,training
O=C(Cl)c1cccc(C(=O)Cl)c1,0.0,training
C=CC(C)CCCC(C)(C)O,0.0,training
CCCCCCC(C)(C)S,0.0,training
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,1.0,training
Nc1nc(N)nc(-c2ccccc2)n1,1.0,training
CC[C@H](C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)C1CCC(=O)N1)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(N)=O,0.0,training
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,0.0,training
NCCC(O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1.0,training
COc1ccccc1O,0.0,training
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,training
BrC(Br)Br,0.0,training
Cc1c(N)c(=O)n(-c2ccccc2)n1C,0.0,training
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.0,training
NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cc4cccs4)[C@H]3SC2)cc1,0.0,training
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1.0,training
CCCCOP(=O)(OCCCC)OCCCC,1.0,training
CNc1ccc([N+](=O)[O-])cc1,1.0,training
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0.0,training
SCc1ccccc1,1.0,training
NC(=O)OC[C@@H]1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.0,training
c1ccc(OCCOc2ccccc2)cc1,1.0,training
CC(C)(C)OC(=O)c1cccc(N)c1,1.0,training
Oc1ccc(-c2ccccc2)c(Cl)c1,1.0,training
C=CCS(=O)(=O)O,0.0,training
C=CC(=O)OCCCC,0.0,training
Nc1c2c(nc3ccccc13)CCCC2,1.0,training
CC(=O)c1ccccn1,0.0,training
Oc1ccc(Cc2ccccc2O)cc1,1.0,training
C=CCOc1ccc(CC(=O)O)cc1Cl,1.0,training
Nc1ccc2c3c(cccc13)-c1ccccc1-2,1.0,training
C=CCOCC(O)CO,0.0,training
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,1.0,training
Cc1cc(O)ccc1Cl,1.0,training
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,0.0,training
Clc1ccnc(Cl)n1,0.0,training
C#CCN[C@@H]1CCc2ccccc21,0.0,training
CC(C)(C)CC(C)(C)c1ccccc1O,1.0,training
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,0.0,training
CC1=C(C=O)C(C)(C)CC=C1,0.0,training
O=Cc1cc(O)ccc1Br,1.0,training
CC1(CO)CN(c2ccccc2)NC1=O,0.0,training
CCCCCCCCCCCCCCCCC(=O)O,0.0,training
CCCCC(CC)COC(=O)OOC(C)(C)C,0.0,training
Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,1.0,training
[SnH4],0.0,training
Oc1ccccc1F,0.0,training
O=C(OCc1ccccc1)c1ccc(O)cc1,1.0,training
CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1,1.0,training
CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C,0.0,training
CCCCCCCCCCCCCCCCC,1.0,training
O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,0.0,training
CNC(=O)Oc1cccc2c1OC(C)(C)O2,0.0,training
CCC(CN)CC(C)CCNCC(O)CNCC(C)CC(CC)CN,0.0,training
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,0.0,training
CCN(CCN)c1cccc(C)c1,0.0,training
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,0.0,training
CN(CCO)CCO,0.0,training
CCCCOC(=O)c1ccc(N)cc1,1.0,training
CC(=O)Nc1ccc(C=NNC(N)=S)cc1,0.0,training
O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,0.0,training
CCCCC(O)c1ccccc1,1.0,training
CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,1.0,training
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,1.0,training
O=C(c1ccccc1)c1ccc(O)c(O)c1O,1.0,training
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1.0,training
CCSCCCl,0.0,training
COc1ccc(NC(C)=O)cc1,1.0,training
C=CC(C)(O)CC/C=C(\C)CC,0.0,training
Cc1oc(C)c(O)c1O,0.0,training
C=Cc1cccc(C)c1,0.0,training
CCC(C)OC(=O)c1ccc(O)cc1,1.0,training
O=C(O)COc1ccccc1/C=N/NC(=O)c1ccncc1,0.0,training
Cc1cc(C)c(N)cc1C,0.0,training
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.0,training
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,0.0,training
c1ccc2[nH]c(-c3cscn3)nc2c1,1.0,training
Cc1ccccc1OCC(O)CO,1.0,training
COC(=O)CCC(=O)O,0.0,training
c1ccc([Bi](c2ccccc2)c2ccccc2)cc1,1.0,training
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1.0,training
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.0,training
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.0,training
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,1.0,training
c1ccc2cc(CC3=NCCN3)ccc2c1,0.0,training
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,0.0,training
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.0,training
COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1.0,training
O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1,1.0,training
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C,1.0,training
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,training
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1.0,training
Cc1cccc(C)c1,1.0,training
CC(=O)C=C(C)C,0.0,training
c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,1.0,training
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,0.0,training
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.0,training
CC(C)NC(=O)n1cc(O)n(-c2cc(Cl)cc(Cl)c2)c1=O,0.0,training
O=C(O)c1cc(Cl)cc(Cl)c1O,0.0,training
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.0,training
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,training
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.0,training
CCOc1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(OCC)cc4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc1,0.0,training
CN[C@@H](C)Cc1ccccc1,0.0,training
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C)=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,1.0,training
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132,1.0,training
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,0.0,training
c1cc2c3c(cccc3c1)CC2,0.0,training
COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,1.0,training
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,1.0,training
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,1.0,training
CC(=O)OCC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
Nc1ccc(-c2ccc(F)cc2)cc1,1.0,training
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,1.0,training
Oc1ccc(Cc2ccccc2)cc1,1.0,training
C[N+](C)(C)CCCCCC[N+](C)(C)C,0.0,training
CCC(C)(C)OC,1.0,training
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,1.0,training
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,1.0,training
COc1ccc(N)cc1,1.0,training
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1.0,training
CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,1.0,training
O=C(O)c1cc2cc(Cc3cccnc3)ccc2o1,1.0,training
C=COCC1CCC(COC=C)CC1,0.0,training
C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,1.0,training
O=C1CCCCC1C1CCCCC1,0.0,training
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.0,training
c1ccc2cc3c(ccc4ccccc43)cc2c1,1.0,training
CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,1.0,training
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0.0,training
O=c1[nH]nnc2ccccc12,0.0,training
CCCCCCCCCCCC(C)=O,1.0,training
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,1.0,training
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,1.0,training
CC[N+](C)(C)c1cccc(O)c1,0.0,training
O=c1[nH]c(=O)c2ccccc2o1,0.0,training
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0.0,training
COc1ccc(C(=O)c2ccccc2)c(O)c1,1.0,training
O=[N+]([O-])c1ccccc1Nc1ccccc1,0.0,training
O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,1.0,training
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,1.0,training
Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,0.0,training
CNCC(O)c1ccc(O)cc1,0.0,training
CNC(=O)ON=C(SC)C(=O)N(C)C,1.0,training
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,1.0,training
CC(Oc1cc(Cl)ccc1Cl)C(=O)O,0.0,training
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,1.0,training
O=C(O)P(=O)(O)O,1.0,training
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,1.0,training
CC1(C)CC1C(=O)N=C(CCCCCSCC(N)C(=O)O)C(=O)O,0.0,training
COC(=O)C(c1ccccc1)C1CCCCN1,0.0,training
CN(C)CCOCCO,0.0,training
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1.0,training
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,0.0,training
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
CNC(=O)N(C)c1nc2ccccc2s1,1.0,training
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.0,training
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.0,training
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,1.0,training
C[C@]12C=CC(=O)C=C1CC[C@@H]1C2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.0,training
C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,1.0,training
CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,1.0,training
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1.0,training
CCCCCCCCCCCCc1ccc(O)cc1,1.0,training
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,0.0,training
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1.0,training
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,1.0,training
COC(=O)C(Br)CBr,0.0,training
Oc1ccc2ccccc2c1N=Nc1ccccc1,1.0,training
S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,1.0,training
CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.0,training
