smiles,Tox21_NR_ER,group
Nc1ccc(-c2ccc(F)cc2)cc1,1.0,training
Nc1nc(O)c(-c2ccccc2)o1,0.0,training
CC(C)CC(=O)CC(C)C,1.0,training
CN1[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1.0,training
CCc1ccc(C)cc1,0.0,training
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,0.0,training
CCCCCCCCCCCC,0.0,training
CCC(C)CCCC(C)(C)O,1.0,training
CC(C)COC(=O)c1ccc(O)cc1,1.0,training
c1ccc(NNc2ccccc2)cc1,1.0,training
CCOC(=O)C=Cc1ccccc1,0.0,training
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1.0,training
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.0,training
CCC(C)(C)c1ccc(O)cc1,1.0,training
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0.0,training
CCNC(=O)C1CC(C)CCC1C(C)C,0.0,training
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(C)=NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,0.0,training
O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,1.0,training
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0.0,training
ClCCCCBr,0.0,training
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.0,training
COc1ccc(C)cc1N,0.0,training
CCCC=CC=CCC=O,0.0,training
N#CC(c1ccccc1)c1ccccc1,0.0,training
CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12,1.0,training
C[C@]12CC[C@H]3[C@@H](CC=C4C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.0,training
Nc1ccc(O)c(C(=O)O)c1,1.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC,1.0,training
O=[N+]([O-])c1ccccc1,0.0,training
CCCc1ccccc1O,0.0,training
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,1.0,training
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1.0,training
CCCCCC(CO)CCC,0.0,training
CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,1.0,training
CNc1ccc([N+](=O)[O-])cc1,1.0,training
COC(=O)NCCC[Si](OC)(OC)OC,0.0,training
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,0.0,training
C=CC(=O)OCC(CC)CCCC,0.0,training
CC(=O)CC(=O)Nc1ccc(C)cc1C,0.0,training
CC(C)(N)C#N,0.0,training
CC(NNC(=O)c1ccccc1)c1ccccc1,1.0,training
NCCc1c[nH]cn1,0.0,training
Clc1cccc(Cl)c1,0.0,training
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1.0,training
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0.0,training
Cc1cc(C(=O)NNCc2ccccc2)no1,1.0,training
C/C=C(\C)C(=O)OCCc1ccccc1,0.0,training
c1ccc(Nc2cccc3ccccc23)cc1,1.0,training
COc1ccc(Nc2ccc(OC)cc2)cc1,1.0,training
CCCCC(CC)CO[N+](=O)[O-],0.0,training
C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1)CC(=O)CC4,1.0,training
CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,0.0,training
NC(=O)CN1CC(O)CC1=O,0.0,training
C=C(C)C(=O)OCCOc1ccccc1,1.0,training
CCNCCO,1.0,training
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1.0,training
C=CC(C)(O)CC/C=C(\C)CC,0.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,1.0,training
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.0,training
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,1.0,training
CN=C(NC#N)NCCSCc1[nH]cnc1C,0.0,training
Cc1ccc(N(C)C)cc1,1.0,training
CNC(=O)Oc1cccc2c1OC(C)(C)C2,1.0,training
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,1.0,training
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,1.0,training
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,1.0,training
NC1CCCCC1N,0.0,training
CCCCCCCCCCCCCCOS(=O)(=O)O,0.0,training
CN(C)C(=O)Oc1ccc[n+](C)c1,1.0,training
CSc1ccc(C=O)cc1,0.0,training
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0,training
Oc1cccc(O)c1O,1.0,training
Oc1ccc(Cl)c(Cl)c1Cl,0.0,training
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,training
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,1.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,1.0,training
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,training
COc1cc2c(cc1N)oc1ccccc12,1.0,training
OC[C@@H](O)C(O)[C@H](O)CO,0.0,training
O=S(=O)(O)O,0.0,training
NC(=O)OCCCc1ccccc1,0.0,training
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,1.0,training
C=Cc1ccc(C(C)(C)C)cc1,0.0,training
O=Nc1ccc(Nc2ccccc2)cc1,1.0,training
C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,0.0,training
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.0,training
COC1C(=O)C(C)C[C@H](C)C=CC=CC=C(C)[C@@H](OC)C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)C(C)=CC(C)[C@H]1O,0.0,training
C[C@@H](CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.0,training
CCCCC(O)c1ccccc1,1.0,training
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1.0,training
O=C(CS)Nc1ccccc1,1.0,training
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,training
C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0,training
CCOP(=O)(Cl)Cl,0.0,training
NC(=O)NNc1ccccc1,0.0,training
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,1.0,training
O=C(O)CC(S)C(=O)O,0.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0,training
CC(=O)OCc1ccc2c(c1)OCO2,0.0,training
C=Cc1ccccc1,0.0,training
O=Cc1ccc([N+](=O)[O-])cc1,1.0,training
COCC(C)O,1.0,training
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,training
O=NN(c1ccccc1)c1ccccc1,1.0,training
O=C(C=Cc1ccccc1)OCCc1ccccc1,1.0,training
OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,0.0,training
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,1.0,training
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,0.0,training
O=C=NCC1CCCC(CN=C=O)C1,0.0,training
COC(C)(OC)OC,0.0,training
OC[C@H]1OC(S)[C@H](O)[C@@H](O)[C@@H]1O,0.0,training
C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,0.0,training
C/C(=C\c1csc(C)n1)C1C[C@@H]2O[C@]2(C)CCC[C@H](C)C(O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,0.0,training
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,0.0,training
CNC[C@H](O)c1ccc(O)c(O)c1,0.0,training
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,1.0,training
CCC(=O)C=Cc1ccc(OC)cc1,0.0,training
CCC(=O)Nc1cccc(N)c1,0.0,training
CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.0,training
CCCCCCOC(=O)c1ccc(O)cc1,1.0,training
CCCCCCCCCCCC(C)=O,1.0,training
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.0,training
CC(C)OB(OC(C)C)OC(C)C,0.0,training
Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,0.0,training
Oc1cccc(O)c1,0.0,training
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,0.0,training
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,0.0,training
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,1.0,training
CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,1.0,training
C#C[C@]1(O)C=C[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC,1.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3C(=C)C[C@@]21CC,1.0,training
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,1.0,training
C#CCN(C)[C@H](C)Cc1ccccc1,0.0,training
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,training
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,0.0,training
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0.0,training
CCC(C)(C#N)/N=N/C(C)(C#N)CC,0.0,training
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,1.0,training
Cc1ccc(C#N)cc1,0.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,1.0,training
CC(C)(C)C(=O)c1ccccc1,1.0,training
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,1.0,training
CCCCCC(C=O)=Cc1ccccc1,1.0,training
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,0.0,training
CO[Si](OC)(OC)OC,0.0,training
CCC(C)(C)O,0.0,training
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,1.0,training
CC(c1ccc(O)cc1)c1ccc(O)cc1,1.0,training
Cc1ccc(N)c([N+](=O)[O-])c1,1.0,training
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,1.0,training
Cc1ccc(C(C)C)cc1,0.0,training
CC(C)(N)CO,0.0,training
C(=C/c1ccccc1)\c1ccccc1,1.0,training
CCCCCCCCCCCO,0.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)C=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
O=C(O)CCCCC(=O)O,0.0,training
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,training
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.0,training
CC(Oc1cc(Cl)ccc1Cl)C(=O)O,0.0,training
CC1=CC(=O)CC(C)(C)C1=O,0.0,training
O=[N+]([O-])c1cccc(O)c1,1.0,training
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0.0,training
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1.0,training
CC(=O)C(=O)CC(C)C,1.0,training
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0,training
CC/C=C/CCO,0.0,training
Nc1ccc(Oc2ccc(Cl)cc2)cc1,0.0,training
CSc1ccc(Cl)cc1,0.0,training
Cc1cccc(N)c1,0.0,training
CO,0.0,training
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,1.0,training
CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,1.0,training
CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1.0,training
CCc1ccccc1O,0.0,training
COC(OC)OC,0.0,training
S=c1[nH]c2ccccc2s1,0.0,training
S=C=NCCc1ccccc1,1.0,training
CC(C)(C)Cl,1.0,training
O=Cc1ccc(Cl)cc1,0.0,training
CCCCCCC=O,0.0,training
CCCCCCCCCCCCCC=O,1.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,1.0,training
N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1,0.0,training
O=[N+]([O-])c1ccccc1CCl,0.0,training
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C,1.0,training
ClCC(Cl)CCl,1.0,training
C=CCS(=O)(=O)O,0.0,training
CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,1.0,training
CCCCCCOc1ccc(O)cc1,1.0,training
CCOc1ccccc1C(N)=O,0.0,training
O=P(O)(O)OC[C@H]1O[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,1.0,training
CCN(CC)C(=O)c1cccc(C)c1,1.0,training
C=CC(N)CCC(=O)O,0.0,training
CCCCN(CCCC)C(=O)N(CCCC)CCCC,1.0,training
Oc1ccc2c(c1)Cc1ccccc1-2,1.0,training
Cc1cccc(C#N)c1,1.0,training
O=C(C=Cc1ccccc1)OCc1ccccc1,1.0,training
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,1.0,training
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0.0,training
CNCc1ccccc1,0.0,training
CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,1.0,training
O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,0.0,training
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,1.0,training
CCCCCC1C(=O)CCC1CC(=O)OC,0.0,training
COc1ccc(C(C)=O)cc1,1.0,training
CC(C)c1cccc(O)c1,0.0,training
OCCCCCO,1.0,training
CCCCCCN,0.0,training
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.0,training
CC(=O)[C@@]1(O)CC[C@H]2C3=CC(Cl)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,training
CN(C)CCC#N,0.0,training
CCOc1ccc([N+](=O)[O-])cc1,1.0,training
CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,0.0,training
Cc1cc(=O)n(-c2ccc(S(=O)(=O)O)cc2)[nH]1,0.0,training
NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,training
CC(CC=O)c1ccccc1,0.0,training
Nc1ccc(Cl)cc1,0.0,training
O=C1c2ccccc2C(=O)c2cc(O)ccc21,1.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0,training
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,1.0,training
CCC(C)C(C)=O,1.0,training
CC(C)(CO)COC(=O)C(C)(C)CO,0.0,training
[O-][Cl+3]([O-])([O-])O,1.0,training
CCC1COC(=O)O1,0.0,training
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,1.0,training
CCCCCCCc1ccc(O)cc1,1.0,training
CCCCCCCC(=O)OCCCCCC,0.0,training
CCc1cc(OC)c(C[C@H](C)N)cc1OC,0.0,training
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.0,training
CC(=O)/C=C/c1ccccc1,0.0,training
CC(C)COC(=O)c1ccc(N)cc1,1.0,training
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.0,training
O=[N+]([O-])c1ccc2[nH]cnc2c1,0.0,training
CC(C)=CCC/C(C)=C/CO,1.0,training
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,0.0,training
BrC(Br)C(Br)(Br)Br,0.0,training
Nc1ccc([N+](=O)[O-])cc1N,1.0,training
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,0.0,training
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.0,training
CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.0,training
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0,training
Cc1cccc(C)c1[N+](=O)[O-],1.0,training
O=C=NC1CCCCC1,1.0,training
C=CCCl,1.0,training
O=Cc1cc(O)ccc1Br,1.0,training
Cc1ccc2oc(=O)ccc2c1,0.0,training
CC(C)(C)OC(=O)c1ccc(O)cc1,1.0,training
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1.0,training
CC=CC(=O)CC,0.0,training
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,0.0,training
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.0,training
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,1.0,training
O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,0.0,training
CC(C)OC(=O)Cc1ccccc1,0.0,training
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,0.0,training
CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C,0.0,training
