smiles,Tox21_NR_ER,group
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,1.0,training
O=C(O)c1ccccc1OP(=O)(O)O,0.0,training
C=CC(=O)OCCCCCC,0.0,training
C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.0,training
CCN(C)N=O,0.0,training
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1.0,training
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,0.0,training
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,1.0,training
O=C(O)CCl,0.0,training
Cc1cccc(C)c1[N+](=O)[O-],1.0,training
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1O,0.0,training
Cn1c(N)nc2c3cccnc3ccc21,0.0,training
CCN(CC)c1cccc(O)c1,1.0,training
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,0.0,training
O=C1CCCCCO1,0.0,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0.0,training
CCNCC,0.0,training
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.0,training
C=C1C(=CC)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(CC)=C5C)c(C)c4CCC(=O)O)c(C=CC(=O)O)c3C,1.0,training
COc1cccc(OC)c1,0.0,training
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0.0,training
Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1,1.0,training
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,training
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1.0,training
CCCCCCc1ccc(O)cc1O,1.0,training
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1.0,training
C=CC(C)(C)CC(=O)OC,0.0,training
COC(=O)NCCC[Si](OC)(OC)OC,0.0,training
C=CCc1ccc(OC)c(OC)c1,1.0,training
CCN1CCOCC1,0.0,training
ClCCN(CCCl)CCCl,0.0,training
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,1.0,training
CCCCCCOC(=O)c1ccc(O)cc1,1.0,training
CNc1ccc([N+](=O)[O-])cc1,1.0,training
CCCCCCCc1ccc(O)cc1,1.0,training
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]12C,1.0,training
CCOC(=O)c1ccc(N(C)C)cc1,1.0,training
Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,1.0,training
CCCCCCCCOC(=O)c1ccc(O)cc1,1.0,training
CN=C(NC#N)NCCSCc1[nH]cnc1C,0.0,training
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,1.0,training
Cl[In](Cl)Cl,1.0,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.0,training
CC[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]2(C)[C@H]1O,1.0,training
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,1.0,training
O=C1c2ccccc2C(=O)N1CO,0.0,training
COC(=O)c1ccccc1O,0.0,training
CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1.0,training
CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.0,training
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,training
COC(=O)c1ccccc1Cl,0.0,training
Nc1ccc(S(=O)(=O)O)cc1,1.0,training
Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,1.0,training
Oc1ccc(Sc2ccc(O)cc2)cc1,1.0,training
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,0.0,training
CC1=C(C(=O)Nc2ccccc2)SCCO1,1.0,training
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,1.0,training
O=CC=O,1.0,training
CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,0.0,training
O=C1CCCCCN1,0.0,training
COc1c(Cl)ccc(Cl)c1C(=O)O,0.0,training
CCN(CCO)c1cccc(C)c1,0.0,training
CCOP(=S)(OCC)SCSCC,1.0,training
CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.0,training
CCCCCCCCCOC(C)=O,0.0,training
CCC1CCC(=O)O1,1.0,training
N=C(N)NCCCCN=C(N)N,1.0,training
OCCN(CCO)c1cccc(Cl)c1,0.0,training
COc1ccc(C(C)=O)cc1,1.0,training
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,1.0,training
CCCCC1CCCCC(=O)O1,0.0,training
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.0,training
COC(=O)c1ccc(O)cc1,0.0,training
CCCCCCCCCc1ccc(O)cc1,1.0,training
ClC(Cl)C(Cl)(Cl)Cl,0.0,training
Oc1ccc2ccccc2c1N=Nc1ccccc1,1.0,training
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,1.0,training
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0.0,training
Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,1.0,training
O=P(OCCCl)(OCCCl)OCCCl,0.0,training
CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3C(C(=O)OC)[C@H]2OC)cc1OC,0.0,training
COc1cc(CC(C)C)cc(OC)c1OC,0.0,training
CCN(CC)CCO,0.0,training
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,0.0,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,1.0,training
CCOC(=O)CC(O)C(=O)OCC,0.0,training
CC(=O)NNC(C)=O,0.0,training
CC(=O)C1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
COc1cc(CCN)cc(OC)c1OC,0.0,training
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.0,training
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0,training
CCC(C(N)=O)N1CCCC1=O,1.0,training
CCCCCCCCCCl,1.0,training
CC(C)C#N,0.0,training
CCCCCCCCCl,0.0,training
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,training
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,1.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,1.0,training
CCOc1ccc(N)cc1,0.0,training
CCCCc1ccc(O)cc1,0.0,training
CC(NNC(=O)c1ccccc1)c1ccccc1,1.0,training
Cc1ccc(C)c(O)c1C,0.0,training
O=C(O)CCCCCCCCCCC(=O)O,1.0,training
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.0,training
OCn1c(O)ccc1O,0.0,training
C[N+](C)(C)C,1.0,training
C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1.0,training
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0,training
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1,0.0,training
CCNCCO,1.0,training
Cc1cccc(C)c1NC(=O)CN1CCCCCC1,0.0,training
CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
O=S1(=O)CCCC1,0.0,training
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0,training
C1CCC2(CCCCO2)OC1,0.0,training
O=C(C=Cc1ccccc1)OCc1ccccc1,1.0,training
CCC(C)(CN(C)C)OC(=O)c1ccccc1,1.0,training
CCCCOCC(C)OCC(C)O,0.0,training
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,0.0,training
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.0,training
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,0.0,training
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1.0,training
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,1.0,training
CC(C)(O)C(=O)c1ccc(OCCO)cc1,0.0,training
Nc1ccccc1Nc1ccccc1,0.0,training
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,1.0,training
C[C@H]1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1,1.0,training
O=C(O)CC/C=C\CC[C@@H]1[C@@H](N2CCCCC2)[C@@H](O)C[C@@H]1OCc1ccc(-c2ccccc2)cc1,0.0,training
c1ccc(Oc2ccccc2)cc1,0.0,training
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,1.0,training
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,0.0,training
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,1.0,training
O=[N+]([O-])c1ccc(Cl)cc1Cl,0.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1.0,training
O=C(CCl)C(Cl)Cl,1.0,training
Cc1c(Cl)cccc1[N+](=O)[O-],0.0,training
O=C(Nc1ccc(O)cc1)c1ccccc1O,1.0,training
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,1.0,training
CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)C3C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.0,training
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,0.0,training
O=Cc1ccc(Cl)cc1Cl,0.0,training
Cc1ncc[nH]1,0.0,training
CC(C)(C)C(=O)c1ccccc1,1.0,training
CCCOC(=O)c1cc(O)c(O)c(O)c1,1.0,training
