smiles,Tox21_NR_ER,group
CCCCCCCCCCCCCCCCCC(=O)OCCO,1.0,training
C1CCCCC1,0.0,training
Oc1ccc(Cc2ccccc2O)cc1,1.0,training
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1.0,training
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,1.0,training
CCOCCOCCOC(C)=O,0.0,training
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.0,training
COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,0.0,training
CNC(=O)OCc1cccc(COC(=O)NC)n1,0.0,training
c1csc(SSc2cccs2)c1,1.0,training
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,1.0,training
Nc1cc([N+](=O)[O-])ccc1C(=O)O,1.0,training
CCCCOP(=O)(O)OCCCC,1.0,training
CC(c1ccc(O)cc1)c1ccc(O)cc1,1.0,training
[O-][Cl+3]([O-])([O-])O,1.0,training
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.0,training
C[C@]12CC(C=O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.0,training
C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,1.0,training
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,training
COc1ccc(NC(C)=O)cc1N,1.0,training
COc1ccc(N)cc1,1.0,training
NC(=O)C1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0.0,training
C[N+](C)(C)C,1.0,training
CC1CC(C)C(=O)C1=O,0.0,training
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.0,training
Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,1.0,training
CCCC/C=C\CCCCCCCCCC=O,1.0,training
O=C(c1ccc(O)c(O)c1)c1ccc(O)cc1O,1.0,training
NC(=O)c1cccc([N+](=O)[O-])c1,0.0,training
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,1.0,training
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@]34C1[C@H]([C@H](OC)[C@H]23)[C@]1(OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@](O)(C[C@H]24)[C@@H](OC)[C@@H]1O,0.0,training
Cc1ccc(S)cc1,0.0,training
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,1.0,training
C=CC(N)=O,0.0,training
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1.0,training
Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,0.0,training
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4C=CC3[C@@H]1CCC2=O,1.0,training
CCCCCCC(C=O)=Cc1ccccc1,1.0,training
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,0.0,training
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,1.0,training
COc1cc(OC)c(OC)cc1C=O,0.0,training
Cc1cc(O)ccc1Cl,1.0,training
Nc1ccc(-c2ccc(F)cc2)cc1,1.0,training
Oc1cccc(Nc2ccccc2)c1,1.0,training
CC(C)N(c1ccccc1)C(C)C,0.0,training
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0,training
C[C@]12CCC(=O)C(=O)C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1.0,training
c1ccc([Bi](c2ccccc2)c2ccccc2)cc1,1.0,training
CCCCCCOC(=O)C(C)CC,0.0,training
Cc1ccccc1C,0.0,training
CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,0.0,training
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1.0,training
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,training
c1ccc2c(c1)-c1cccc3cccc-2c13,1.0,training
CCCCCCCc1ccc(O)cc1,1.0,training
CCSC(=O)N1CCCCCC1,0.0,training
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],1.0,training
NC(=O)OC[C@@H]1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.0,training
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.0,training
Nc1cc(Cl)c([N+](=O)[O-])cc1O,0.0,training
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,1.0,training
c1ccc(CC2=NCCN2)cc1,0.0,training
CCCCCCCCCCCCc1ccccc1O,1.0,training
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,1.0,training
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,1.0,training
CS(=O)(=O)O,0.0,training
O=C(OCCc1ccccc1)c1ccccc1,1.0,training
O=C(O)c1ccccc1OP(=O)(O)O,0.0,training
CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,1.0,training
C=CC(C)(CCC=C(C)C)OC=O,0.0,training
CCNc1nc(Cl)nc(NC(C)C)n1,0.0,training
COc1ccc(C(=O)N2CCCC2=O)cc1,0.0,training
CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,0.0,training
O=C(O)CC(=O)O,0.0,training
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,1.0,training
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,1.0,training
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,1.0,training
CC(=O)CC(=O)Nc1ccccc1,1.0,training
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0.0,training
O=C(OCc1ccccc1)c1ccccc1O,1.0,training
Clc1ccccc1Cl,0.0,training
O=C(CC(=O)c1ccccc1)c1ccccc1,1.0,training
CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1,1.0,training
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,1.0,training
CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,0.0,training
CC(=O)[C@@]1(O)CC[C@H]2C3=CC(Cl)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,training
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,1.0,training
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,1.0,training
Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,1.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
CC(C)CCOC(=O)c1ccc(N(C)C)cc1,1.0,training
COCC(C)O,1.0,training
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1.0,training
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1.0,training
S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,1.0,training
Nc1ccccc1C(=O)OCCc1ccccc1,1.0,training
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,1.0,training
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,1.0,training
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0,training
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1.0,training
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.0,training
O=c1[nH]cc(F)c(=O)[nH]1,0.0,training
N#CCCl,1.0,training
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,1.0,training
O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,1.0,training
COc1c(Cl)ccc(Cl)c1C(=O)O,0.0,training
CCC(C)(C)OC,1.0,training
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,1.0,training
O=C(CCl)c1ccccc1,1.0,training
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,training
O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,0.0,training
N=C(N)n1cccn1,0.0,training
O=C(O)C1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.0,training
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,1.0,training
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,training
OCC=Cc1ccccc1,1.0,training
NC(Cc1ccc(F)cc1)C(=O)O,0.0,training
CCOCCOCCOCC,1.0,training
Clc1cc(Cl)c(Cl)cc1Cl,1.0,training
CC(=O)OC(C)C[N+](C)(C)C,0.0,training
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,0.0,training
O=P1(N(CCCl)CCCl)NCCCO1,1.0,training
O=C(O)C(CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,1.0,training
CCCCC(CC)COC(=O)OOC(C)(C)C,0.0,training
COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,1.0,training
CCCCOP(=O)(OCCCC)OCCCC,1.0,training
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.0,training
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,training
Cc1ccc(C(=O)c2ccccc2)cc1,1.0,training
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,1.0,training
CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.0,training
CCCCCCCCCCCCCCCC[N+](C)(C)C,1.0,training
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,training
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0.0,training
Cc1cccc(C)c1,1.0,training
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1.0,training
CN(C)C(C)(C)CO,1.0,training
Cc1cccc(C#N)c1,1.0,training
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1.0,training
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)[C@H]2SC1(C)C,0.0,training
O=C(O)CCCCCCCC(=O)O,1.0,training
Nc1ncc([N+](=O)[O-])s1,1.0,training
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,1.0,training
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1.0,training
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1.0,training
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,0.0,training
CCCCC/C(=C/c1ccccc1)CO,0.0,training
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,1.0,training
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,0.0,training
Cc1cccc(C)c1[N+](=O)[O-],1.0,training
CC(C)=CCCC(C)CC=O,0.0,training
C1C[C@@H]2[C@@H]3CC[C@H](C3)[C@@H]2C1,0.0,training
IC(I)I,1.0,training
Cc1ccc2ccccc2n1,0.0,training
CC(CN1c2ccccc2Sc2cccnc21)N(C)C,0.0,training
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1.0,training
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1.0,training
CC(C)COC(=O)C(C)C,0.0,training
CC(N)Cc1ccc(O)cc1,0.0,training
CC(C)CCCCCCN,0.0,training
O=c1[nH]sc2ccccc12,0.0,training
S=C=NCCc1ccccc1,1.0,training
N#CC(C#N)=Cc1ccc(O)c(O)c1,0.0,training
Nc1ncnc(Nc2ccc(Cl)cc2)n1,1.0,training
OCCSc1ccccc1,0.0,training
CCN(CC)CCNC(=O)c1ccc(N)cc1,0.0,training
O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,1.0,training
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1.0,training
C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1.0,training
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,1.0,training
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,training
CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,1.0,training
Oc1ccc(Cc2ccccc2)cc1,1.0,training
O=c1c2ccccc2oc2ccccc12,1.0,training
CC(C)(C)OC(=O)c1ccc(O)cc1,1.0,training
Cc1cc(C(=O)NNCc2ccccc2)no1,1.0,training
CC(C)C(C)(N)C#N,0.0,training
O=S(=O)(O)OC[C@H]1O[C@@](COS(=O)(=O)O)(O[C@H]2O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,1.0,training
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.0,training
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,1.0,training
