smiles,CHEMBL239_EC50,group
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)Oc2cnccn2)c1,-1.54406804435028,training
Cc1oc(-c2ccccc2)nc1CN(Cc1ccc(OC(C)(C)C(=O)O)c(Cl)c1)Cc1ccco1,-0.707570176097936,training
CCc1cc(OCCc2nc(-c3ccc(F)cc3)oc2C)ccc1CCC(=O)O,-1.46239799789896,training
CCCc1cc(CC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,-1.88081359228079,training
Cc1ccc(-c2nc(COc3ccc(CC(OC(C)C)C(=O)O)cc3)no2)cc1,-1.39794000867204,training
CCOC(=O)C(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccccc4)oc3C)ccc21,-2.48855071650044,training
Cc1cc(/C(=N/OCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)C2CCCCC2)ccc1OCC(=O)O,-3.20411998265592,training
CCCc1cc(C(=O)c2ccc3ccccc3c2)ccc1OCCCn1ccc2c(OC(C)(C)C(=O)O)cccc21,-1.47712125471966,training
Cc1cnc(-c2ccc(C(C)C)cc2)nc1N(C)CCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-2.99563519459755,training
CCc1ccc(-c2ncc(F)c(N(C)CCCOc3ccc4c(c3)CC[C@H]4CC(=O)O)n2)cc1,-2.62838893005031,training
O=C(O)Cc1cccc(NC(=O)c2ccccc2NC(=O)c2ccc3ccccc3c2)c1,-4.15836249209525,training
Cc1cc(-c2nc(C(F)(F)F)ns2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-2.7160033436348,training
CC(C)(Oc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O,-1.30102999566398,training
CCCCCCC(Sc1nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2s1)C(=O)O,-2.84509804001426,training
Cc1oc(-c2cccc(Cl)c2)nc1CCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-3.19672872262329,training
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1CCc1ccc(OC(C)(C)C(=O)O)cc1,-2.32221929473392,training
Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Cl)c2)ccc1OC(C)(C)C(=O)O,-2.92220627743902,training
CCCc1cc(-c2nc(CC(=O)O)cs2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-3.39445168082622,training
CCOc1nc(-c2ccc(OCCCOc3ccc4c(c3)CC[C@H]4CC(=O)O)c(OC)c2)sc1C,-2.17609125905568,training
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nc4ccccc4o3)C[C@@H]2C(=O)O)cc1,-3.39445168082622,training
O=C(CCCCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1)CCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,-4.6730209071289,training
Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(NS(=O)(=O)CC(F)(F)F)cc1,-0.477121254719662,training
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2c(C(=O)O)cnn2-c2ccccc2)c1,-2.81157500587059,training
O=C(O)Cc1cn(Cc2ccccc2)c2ccc(OCCCOc3cccc(OCc4ccc(Cl)cc4)c3)cc12,-3.93449845124357,training
Cc1cccc(OCCCOc2ccc(CCC(=O)O)cc2)c1C,-4.13987908640124,training
CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(CC)c2)c(-c2ccccn2)c1,-3.45484486000851,training
CCOc1cc(F)c(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,-0.851258348719075,training
CCCCCCC(Sc1nc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc2s1)C(=O)O,-3.69897000433602,training
Cc1ccsc1-c1nc(CCOc2ccc(C[C@H](Nc3ccccc3C(=O)c3ccccc3)C(=O)O)cc2)c(C)o1,-3.44000020446121,training
CC(C)OC(Cc1ccc(OCCc2noc(-c3cccc(C(F)(F)F)c3)n2)cc1)C(=O)O,-2.30102999566398,training
Cc1nc(-c2ccc(OC(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,-0.602059991327962,training
CCCCCCCN(CC(=O)O)Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1,-2.25527250510331,training
Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)C(=O)O)cc1,-2.79588001734408,training
O=C(O)C[C@@H]1CCc2cc(OCCCOc3ccc(-c4ccc(C(F)(F)F)cn4)cc3)ccc21,-3.46239799789896,training
CCOC(Cc1ccc(OCCCN2CC=C(c3ccc(C(F)(F)F)cc3)CC2)cc1)C(=O)O,-3.99078269180314,training
N#Cc1ccc(-c2ccc(C(=O)NCc3ccc(NS(=O)(=O)C(F)(F)F)cc3)cc2)cc1,-1.30102999566398,training
CCCO/N=C(\C)C(Cc1ccc(OCCc2nc(C(C)C)oc2C)cc1)C(=O)O,-1.0,training
Cc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCc3nc(-c4ccc(Cl)cc4)oc3C)cc2)cc1,-1.59217675739587,training
Cc1sc(-c2ccc(OC(F)(F)F)cc2)nc1CCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-3.8998205024271,training
CCOC(Cc1ccc(OCCN2CC=C(c3cccc(OC)c3)CC2)cc1)C(=O)O,-4.2380461031288,training
CCCc1cc(C(=O)c2ccccc2)ccc1OCCCn1ccc2cc(OC(C)(C)C(=O)O)ccc21,-1.60205999132796,training
CC(C)(Oc1ccc(CCOc2ccc(/C=C/C(=O)c3cc(Cl)ccc3O)cc2)cc1)C(=O)O,-1.77815125038364,training
CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(F)cc3)n2)cc1)C(=O)O,-2.20411998265592,training
Cc1oc(-c2ccccc2)nc1CN(C)Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,-4.07918124604763,training
COC(=O)c1cc2ccc(OCCc3nc(-c4cccc(F)c4)oc3C)cc2oc1=O,-3.11058971029925,training
Cc1cc2c(CCc3nc(-c4ccc(Cl)cc4Cl)oc3C(C)C)noc2cc1OCC(=O)O,-4.0,training
COc1ccc(C(=O)O)cc1NC(=O)c1ccccc1NC(=O)c1ccc(C(C)(C)C)cc1,-3.46239799789896,training
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,-2.95424250943932,training
Cc1oc(-c2ccc(Cl)cc2)nc1CCCC[C@H]1CO[C@@](C)(C(=O)O)OC1,-1.47712125471966,training
CC(C)OC(Cc1ccc(OCc2noc(-c3cccc(F)c3)n2)cc1)C(=O)O,-1.89762709129044,training
Cc1cc(OCc2oc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,-3.50514997831991,training
CCCc1cc(C(=O)CC)cc(CCC)c1O[C@H](C(=O)O)c1ccc(CC(C)C)cc1,-1.5910646070265,training
CCC(C(=O)O)C1CCc2cc(OCCCc3nc(-c4ccccc4)oc3C(F)(F)F)ccc21,-2.3654879848909,training
O=C(O)C(Cc1ccccc1)Oc1ccc(Cl)c(F)c1,-3.81291335664286,training
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)oc3C)c2)cc1,-0.924279286061882,training
CCOC(Cc1ccc(OCCN(C)c2nc3ccccc3o2)cc1)C(=O)O,-2.86923171973098,training
Cc1cc(Cc2cc(-c3ccccc3)on2)cc(C)c1OC(C)(C)C(=O)O,-2.5854607295085,training
C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC4CCC4)cc3Cl)cc2O1,-2.14612803567824,training
CCC(Cc1ccc(C(=O)NCc2ccc(C(F)(F)F)cc2)cc1)C(=O)O,-3.84509804001426,training
CCc1csc(-c2ccc(OCCCOc3ccc4c(c3)CC[C@H]4CC(=O)O)nc2)n1,-2.62428209583567,training
CCCc1cc(-c2nc(C(C)(C)C)cs2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-1.93951925261862,training
Cc1oc(-c2cccc(F)c2)nc1CCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-3.22788670461367,training
CCCCCOc1cc2ccccc2cc1C(O)CCCCCCCC(=O)OC,-3.18497519069826,training
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,-4.92116605063774,training
C/C=C\CC/C=C/C=C/C(=O)NCC(C)C,-3.60205999132796,training
CC[C@@](C)(Cc1ccc(OCCCOc2ccc(OC(F)(F)F)cc2Cl)cc1)C(=O)O,-0.322219294733919,training
CCc1oc(-c2ccc(C)cc2)nc1CCCC[C@H]1CO[C@@](C)(C(=O)O)OC1,-1.47712125471966,training
Cc1cc(SCc2nc(-c3ccc(C(F)(F)F)c(F)c3)ns2)ccc1OC(C)(C)C(=O)O,-1.53147891704226,training
Cc1ccc(-c2nc(CCCC[C@H]3CO[C@@](C)(C(=O)O)OC3)c(C)o2)cc1F,-1.0,training
CCCCCCC[C@H]1C(=O)C=C[C@@H]1OCCCCCC(=O)O,-3.0,training
Cc1cccc2c(-c3cccc(NCc4ccc(CC(=O)O)cc4)c3)c(Cc3ccccc3)cnc12,-3.24846371755103,training
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(F)c(C)c3)oc2C)c1)C(=O)O,-1.69897000433602,training
COC(=O)c1cc2ccc(OCCc3nc(-c4ccc(C(C)(C)C)cc4)oc3C)cc2oc1=O,-3.35983548233989,training
Cc1oc(-c2cccc(Br)c2)nc1CNCc1ccc(OC(C)(C)C(=O)O)cc1,-2.82607480270083,training
COc1cc(-c2nc3c(s2)CCCC3)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-1.64345267648619,training
COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1,-1.19865708695442,training
CCCO/N=C(\C)C(Cc1ccc(OCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,-1.06818586174616,training
COC(c1ccc(C)cc1)C1CC1c1cc(C)c(OC(C)(C)C(=O)O)c(C)c1,-2.80277372529198,training
CCCCCCC(Sc1nc2ccc(NCc3ccc4ccccc4c3)cc2s1)C(=O)O,-3.60205999132796,training
CCC(Cc1ccc(CCc2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1)C(=O)O,-3.81954393554187,training
Cc1cc(OCCCOc2ccc(-c3ccccc3)cc2)ccc1OCC(=O)O,-3.72098574415374,training
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CCC)(C(=O)O)CC2,-2.07918124604762,training
O=C(NCc1cccc(Cn2cccc2C(=O)O)c1)Nc1ccc(OC(F)(F)F)cc1,-3.77815125038364,training
CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OC(C)C(=O)O,-2.79239168949825,training
COc1ccc(CC(C)(C)C(=O)O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,-3.46239799789896,training
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@]2(C(=O)O)C=CC=CO2)cc1,-3.11197622701921,training
COc1cccc(NC(=O)CN(Cc2ccc(OC(C)(C)C(=O)O)cc2)Cc2ccco2)c1,-3.47712125471966,training
CCC(Cc1ccc(OC)c(C(=O)NCc2cccc(C(F)(F)F)c2)c1)C(=O)O,-3.25527250510331,training
Cc1nc(-c2ccc([N+](=O)[O-])cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,-1.47712125471966,training
COc1ccc(C(=O)c2cccn2C/C=C/c2cccc(OCC(=O)O)c2)cc1,-3.56820172406699,training
CC(C)(Oc1cccc(CCCN(C(=O)Cc2ccc(C(F)(F)F)cc2)c2cccc(-c3ncon3)c2C2CC2)c1)C(=O)O,-2.79239168949825,training
O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)ccc12,-3.94939000664491,training
O=c1c(-c2ccc(F)cc2)coc2cc(O)ccc12,-4.36361197989214,training
Cc1cc(C(Cc2ccc(CCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)on1,-3.92941892571429,training
COC(c1ccccc1OC(F)(F)F)C1CC1c1cc(C)c(OC(C)(C)C(=O)O)c(C)c1,-2.81424759573192,training
CCC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccc(Cl)cc4)oc3C)ccc21,-1.96378782734556,training
CC(C)(C)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2cccc(CC(=O)O)c2)cc1,-3.64345267648619,training
Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccc(C(C)(C)C)cc2)C(=O)O)cc1,-1.69019608002851,training
C#CCOC(=O)N1CCc2c(OCCc3nc(-c4ccccc4)oc3C)ccc(CCC(=O)O)c2C1,-3.44404479591808,training
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,-1.84509804001426,training
O=C(O)C(Oc1ccc(Cl)cc1F)c1ccccc1,-4.27875360095283,training
CCCc1cc(-c2nccs2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-2.04532297878666,training
CCC(Oc1cccc(CN(CCCOc2ccc(C)cc2)c2nc3ccccc3o2)c1)C(=O)O,0.0,training
CCO[C@@H](Cc1ccc(OC/C=C/c2cc(C#Cc3ccccc3)cc(C#Cc3ccccc3)c2)cc1)C(=O)O,-2.69897000433602,training
CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCOCC4)cc3Cl)cc2O1,-1.34242268082221,training
Cc1cc(OCC[C@@H](C)Oc2ccc(Cl)cc2Oc2ccccc2)ccc1CCC(=O)O,-3.34321159017975,training
Cc1cc(CNC(=O)c2cc(-c3ccc(-c4ccncc4)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,-2.86332286012046,training
Cc1oc(-c2ccccc2)nc1CCOc1ccc([C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,-3.41161970596323,training
COc1ccc(CCC(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,-2.32221929473392,training
Cc1cc(Cc2onc3c2CCOc2cc(Br)ccc2-3)cc(C)c1OC(C)(C)C(=O)O,-3.53440689913788,training
C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC(F)(F)F)cc3Cl)cc2O1,-1.60205999132796,training
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C)(Oc2ccc(C(C)(C)C)cc2)C(=O)O)cc1,-1.04139268515823,training
CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)Nc2cc(Cl)cc(Cl)c2)cc1)C(=O)O,0.0,training
CC(C)(Oc1ccc(CN(CC(=O)NCc2ccccc2)Cc2ccco2)cc1)C(=O)O,-4.11394335230684,training
CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(F)c(F)c3)cs2)n1)C(=O)O,-3.75587485567249,training
O=C(O)C[C@@H]1CCc2cc(OCCCOc3ccc(OC(F)(F)F)cc3)ccc21,-3.83250891270624,training
CCCc1c(OCCCCOc2ccc(OC(C)(C)C(=O)O)cc2)ccc2c(-c3ccccc3)noc12,-0.301029995663981,training
CCCO/N=C(\C)C(Cc1ccc(OCc2nc(C(C)C)oc2C)cc1)C(=O)O,-2.02118929906994,training
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(C(=O)/C=C/c4cc(OC)cc(OC)c4)ccc32)cc1)OCC,-4.0,training
C#CCOc1cc(COc2ccc(C(F)(F)F)cc2)ccc1Sc1ccc(OCC(=O)O)c2c1CCCC2,-3.5910646070265,training
Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2CN(C(=O)Oc3ccccc3)CCC2CC(=O)O)c1,-3.11058971029925,training
CC(C)(Oc1cccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)c1)C(=O)O,-1.45484486000851,training
CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,-1.93951925261862,training
COc1ccc(-c2csc(COc3ccc(OCC(=O)O)c(C)c3)n2)cc1,-3.61066016308988,training
Cc1cc(CN(Cc2ccco2)Cc2nc(-c3ccccc3)oc2C)ccc1OC(C)(C)C(=O)O,-0.591064607026499,training
CCn1nc(C(=O)NCc2ccc(OC(C)(C)C(=O)O)c(C)c2)cc1-c1ccc(C(C)(C)C)cc1,-1.0,training
CCO[C@@H](Cc1cccc(C2=NOC(c3ccc(I)cc3)C2)c1)C(=O)O,-3.44090908206522,training
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3)oc2C)c1)C(=O)O,-2.92427928606188,training
CC[C@@](C)(Cc1ccc(OCCCOc2ccc(C3CCC(C)(C)CC3)cc2Cl)cc1)C(=O)O,-1.43933269383026,training
CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4)cn3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,-3.14612803567824,training
CCCCOc1ccc(-c2ccc(C(=O)O)c(C)c2)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,-3.47712125471966,training
C[C@@H](Oc1ccc(CNc2cccc(C(=O)O)c2)cc1)c1ccc(F)cc1,-4.40823996531185,training
CCOC(=O)C(Cc1ccc(OCCn2c(=O)sc3cc(/C=C/c4cc(OC)cc(OC)c4)ccc32)cc1)OCC,-3.30102999566398,training
CCC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccc(C(F)(F)F)cc4)oc3C)ccc21,-1.76342799356294,training
Cc1oc(C(C)(C)C)nc1CCOc1ccc(C[C@H]2CO[C@@](C)(C(=O)O)OC2)cc1,-0.6232492903979,training
CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,-1.54406804435028,training
Cc1cc(CNC(=O)c2cc(-c3ccc(CC(C)C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O,-0.301029995663981,training
CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Cl)cc3Cl)cc2O1,-2.11394335230684,training
CCC(Cc1ccc(CCc2ccc(N3C(=O)c4ccccc4C3=O)cc2O)cc1)C(=O)O,-4.14612803567824,training
CC[C@@](C)(Cc1ccc(OCCCOc2ccc(OS(C)(=O)=O)cc2Cl)cc1)C(=O)O,-1.05690485133647,training
CCC(Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,-1.60205999132796,training
CCCCCCCC/C=C\CCCCCCCCNS(=O)(=O)NCCC,-4.04139268515823,training
COc1ccc(N2C(=O)[C@@H](Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)[C@H]2C(=O)O)cc1,-2.17609125905568,training
O=C(O)CSc1nc(Cl)cc(Nc2ccccc2)n1,-4.44715803134222,training
Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)Oc2cnccn2)c1,-2.29666519026153,training
CCCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,-1.61278385671974,training
O=C(O)Cc1ccc(CNc2cccc(-c3c(Cc4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)cc1,-3.11394335230684,training
CCc1cc(C(=O)O)c2c(C(CC)CC)nn(-c3ccc(F)cc3)c2n1,-3.1846914308176,training
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CC)(C(=O)O)CC2,-1.47712125471966,training
O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(Cl)cc2)cc1,-3.58999983814159,training
CCCc1cc(-c2nc(CC)cs2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,-2.16731733474818,training
CCOC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccccc4)oc3C)ccc21,-2.69897000433602,training
COc1ccc(CC(OC)C(=O)O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,-2.36172783601759,training
