smiles,Tox21_NR_ER,group
COCc1c(-c2ccc(F)cc2)c(=CC[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)nc1=C(C)C,1.0,training
COc1ccccc1O,0.0,training
CNC(=O)N(C)c1nc2ccccc2s1,1.0,training
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3C(N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,0.0,training
CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,1.0,training
O=C(O)CC(O)C(=O)O,0.0,training
Cc1ccc(O)cc1,1.0,training
OC(O)C(Cl)(Cl)Cl,0.0,training
c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,0.0,training
CC(C)(CO)[N+](=O)[O-],1.0,training
CC(=O)Nc1ccc(O)cc1,0.0,training
CC(=O)OC(C)(C)C,0.0,training
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,1.0,training
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,training
CCCC(=O)OC(=O)CCC,0.0,training
Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.0,training
C(=Cc1ccncc1)c1ccccc1,1.0,training
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1.0,training
OCC#CCO,0.0,training
CC(C)c1ccc(C(C)C)cc1,0.0,training
c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,0.0,training
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.0,training
O=[N+]([O-])O,0.0,training
CCCCOC(=O)CCC(=O)OCCCC,1.0,training
CN(C)CCC(c1ccccc1)c1ccccn1,1.0,training
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0,training
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.0,training
CNC(=O)OCC[N+](C)(C)C,0.0,training
Cc1cccc(C#N)c1,1.0,training
c1ccc([C@H]2CN3CCSC3=N2)cc1,1.0,training
COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,1.0,training
COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,0.0,training
CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1.0,training
CC(C)C[C@H](CN)CC(=O)O,1.0,training
CCCCCCCCCCCCCCCCC,1.0,training
CC1=C(C(=O)Nc2ccccc2)SCCO1,1.0,training
CCCCCCCCCOS(=O)(=O)O,1.0,training
CCOC(C)(C)C,0.0,training
O=P1(N(CCCl)CCCl)NCCCO1,1.0,training
Cc1ccc(C(C)C)cc1O,0.0,training
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,0.0,training
Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,1.0,training
CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,1.0,training
Oc1ccc2ccccc2c1N=Nc1ccccc1,1.0,training
Oc1ccc(OCc2ccccc2)cc1,1.0,training
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.0,training
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,1.0,training
COc1ccc(COC=O)cc1,0.0,training
Nc1ccc(O)c(C(=O)O)c1,1.0,training
CC=CC=CC=O,0.0,training
CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.0,training
C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)C3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0,training
Cc1cccc([N+](=O)[O-])c1,0.0,training
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,0.0,training
CCCCCCCCCCCBr,0.0,training
COc1cccc2sc(N)nc12,0.0,training
CCCCCCOc1ccc(O)cc1,1.0,training
COCCCN,0.0,training
CN(C)c1cccc(O)c1,0.0,training
CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,0.0,training
c1ccc(Nc2ccc3ccccc3c2)cc1,1.0,training
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,0.0,training
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,1.0,training
NNC(=O)c1ccccc1,1.0,training
CC(=O)C(C)O,0.0,training
C=C(C)CNCC,1.0,training
CN1[C@H]2CC[C@@H]1C(C(=O)O)[C@@H](OC(=O)c1ccccc1)C2,0.0,training
[O-][n+]1cc[n+]([O-])c2ccccc21,0.0,training
Cc1ccc(N)c(N)c1,1.0,training
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1.0,training
CCC[N+](=O)[O-],0.0,training
c1ccc(CC2=NCCN2)cc1,0.0,training
Oc1cccc(Cl)c1,0.0,training
CCCCCCOc1ccc(N)cc1,1.0,training
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0.0,training
N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0,training
C=C(C)C(=O)OCCN(C)C,0.0,training
C=Cc1ccc(C(C)(C)C)cc1,0.0,training
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1.0,training
COc1ccc(NC(C)=O)cc1N,1.0,training
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0.0,training
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,1.0,training
O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,0.0,training
CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,0.0,training
C[N+]1([O-])CCOCC1,0.0,training
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,1.0,training
CCC1=CC(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCCC3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1.0,training
CCNc1nc(Cl)nc(NC(C)(C)C)n1,1.0,training
N#CCBr,0.0,training
O=C(O)C(CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,1.0,training
CCCCCCCCOC(=O)c1ccc(O)cc1,1.0,training
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,0.0,training
Cc1cc(N=Nc2ccccc2C)ccc1N,1.0,training
CC[C@H](C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,1.0,training
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0.0,training
O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)O)cc1,0.0,training
FC(F)(F)c1ccccc1-n1ccnc1,0.0,training
CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,1.0,training
CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.0,training
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.0,training
O=[N+]([O-])c1ccccc1CCl,0.0,training
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,1.0,training
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1.0,training
COC(=O)c1ccccc1O,0.0,training
O=[Si]=O,0.0,training
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0.0,training
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,1.0,training
CCN(CC)C(=S)S,0.0,training
Brc1ccccc1-c1ccccc1,0.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1.0,training
CC(=O)OCC(COC(C)=O)OC(C)=O,1.0,training
CC[Ge](Cl)(CC)CC,1.0,training
CCCCCCCCCOC(=O)c1ccc(O)cc1,1.0,training
Nc1ccc([N+](=O)[O-])cc1N,1.0,training
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,1.0,training
Oc1ccc(-c2ccccc2)cc1,1.0,training
NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0,training
N#CCCN(CCO)CCO,0.0,training
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1.0,training
C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,0.0,training
CCCC/C=C\CCCCCCCCCC=O,1.0,training
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,1.0,training
Oc1ccc2c(c1)-c1ccccc1C2,1.0,training
COS(=O)(=O)OC,0.0,training
Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,1.0,training
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)C(C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1.0,training
C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.0,training
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0,training
COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,1.0,training
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,0.0,training
Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,1.0,training
CC[N+](=O)[O-],0.0,training
O=C(O)CC(C(=O)O)S(=O)(=O)O,0.0,training
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1.0,training
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0.0,training
NC(=S)c1c(Cl)cccc1Cl,0.0,training
O=C(O)C(Cl)(Cl)Cl,0.0,training
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,1.0,training
O=C(CCl)c1ccccc1,1.0,training
C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,1.0,training
O=C(O)/C=C/C(=O)O,1.0,training
O=[N+]([O-])c1ccc(Cl)cc1,0.0,training
C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1.0,training
CCCCCCCCc1ccc(O)cc1,1.0,training
Nc1ccc2cc3ccccc3cc2c1,1.0,training
C/C=C(/C)C#N,0.0,training
O=[N+]([O-])C(Cl)(Cl)Cl,0.0,training
O=C(O)CCCCC(=O)O,0.0,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,1.0,training
CCN(CC)c1cccc(O)c1,1.0,training
O=C(O)CCC(=O)O,0.0,training
CCN(CC)C(=O)c1cccc(C)c1,1.0,training
c1ccc(NNc2ccccc2)cc1,1.0,training
Cc1ccccc1OCC(O)CO,1.0,training
COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,0.0,training
CC[C@@H](C)C1NC(=O)C(CCCN)NC(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC([C@H](N)[C@H](C)CC)=N2)[C@@H](C)CC)CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC1=O,1.0,training
O=[N+]([O-])c1cccc(O)c1,1.0,training
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,0.0,training
COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,1.0,training
Nc1ccc(N=Nc2ccccc2)cc1,1.0,training
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,1.0,training
CC(C)(C)C(=O)/C=C/c1ccc(Cl)cc1,0.0,training
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,training
OCC1CCC(CO)CC1,0.0,training
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],0.0,training
CC(C)COC(=O)CCCCC(=O)OCC(C)C,0.0,training
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.0,training
Cc1ccc([N+](=O)[O-])c(C)c1,1.0,training
C=CC(Cl)CCl,0.0,training
CCCCCCCCCCOCC(O)CN,0.0,training
OCCOCCOCCOCCO,0.0,training
O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,0.0,training
CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,1.0,training
CC(=O)C1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,0.0,training
CCOC(=O)C(F)(F)F,0.0,training
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,1.0,training
CCCCOCCO,0.0,training
CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0,training
CCCCC#N,0.0,training
SCCSCCS,0.0,training
CCCCN(CCC(=O)OCC)C(C)=O,0.0,training
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1.0,training
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0.0,training
C=CC(=O)OCCOC(=O)C=C,1.0,training
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,training
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,1.0,training
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,1.0,training
CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,0.0,training
Nc1nc(N)nc(N)n1,0.0,training
CCCCCCOC(=O)c1ccc(O)cc1,1.0,training
O=CN1CCCCC1,0.0,training
O=C(O)CCCCCCCC(=O)O,1.0,training
Cc1nc2cc(Cl)ccc2[nH]1,0.0,training
CC1=CC(=O)CC(C)(C)C1,0.0,training
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,1.0,training
c1ccc2c(c1)CCc1ccccc1N2,1.0,training
CN[C@@H](C)[C@H](O)c1ccccc1,1.0,training
CCOC(=O)CC#N,0.0,training
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0,training
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,1.0,training
CC(C)(C)c1ccc(O)c(O)c1,1.0,training
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1.0,training
CCCC(=O)c1ccccc1,0.0,training
