smiles,Tox21_NR_ER,group
CCCCOCCOCCSC#N,0.0,training
Cc1occc1S,0.0,training
Cc1ccccc1N,1.0,training
CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
O=C1CCC(C(=O)N2CCCCC2)N1,0.0,training
CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,0.0,training
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,1.0,training
Cc1ccccc1O,0.0,training
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0.0,training
Clc1ccc(C(Cl)(Cl)Cl)cn1,0.0,training
CC1=CCC(=C(C)C)CC1,1.0,training
Nc1ccc2cc3ccc(N)cc3nc2c1,1.0,training
Oc1ccc(Cc2ccc(O)cc2)cc1,1.0,training
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,1.0,training
O=C(O)Cc1c[nH]c2ccccc12,0.0,training
O=C(Cn1ccnc1[N+](=O)[O-])NCCO,0.0,training
COC(=O)COc1ccc(Cl)cc1Cl,0.0,training
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,0.0,training
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,1.0,training
NCCC(O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,1.0,training
Oc1ccc(Cc2ccccc2)cc1,1.0,training
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,1.0,training
CCCCCCCCCCCCc1ccccc1O,1.0,training
COc1ccccc1[N+](=O)[O-],0.0,training
O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1,0.0,training
c1ccc([Bi](c2ccccc2)c2ccccc2)cc1,1.0,training
CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1.0,training
CC(C)COC(=O)c1ccc(O)cc1,1.0,training
CCOc1ccc(S(=O)(=O)O)c2cccnc12,1.0,training
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.0,training
CN(C)CCc1c[nH]c2ccccc12,0.0,training
CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.0,training
CCOC(=O)COc1ccc(C)cc1,0.0,training
CCCCCCC1CCOC1=O,0.0,training
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1.0,training
c1ccc(P(c2ccccc2)c2ccccc2)cc1,0.0,training
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,1.0,training
CC#CCC(C)[C@H](O)/C=C/C1[C@H](O)C[C@@H]2C/C(=C\CCCC(=O)O)C[C@H]12,1.0,training
C=C(C)C(=O)OCCOc1ccccc1,1.0,training
CCNC(C)Cc1cccc(C(F)(F)F)c1,0.0,training
Nc1nc[nH]n1,1.0,training
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0.0,training
Oc1cccc(O)c1O,1.0,training
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0.0,training
CC(C)C[C@H](CN)CC(=O)O,1.0,training
CCCN(C1CCN(C(=O)C2CCNCC2)CC1)[C@@H]1CCc2ccc(OC)cc2C1,1.0,training
CSSc1ccoc1C,0.0,training
CC(CO)(CO)C(=O)O,0.0,training
CC(Cc1ccccc1)NCc1ccccc1Cl,1.0,training
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,1.0,training
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1.0,training
CCOC(=O)c1ccc(N(C)C)cc1,1.0,training
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,0.0,training
Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,1.0,training
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.0,training
N#CCCOCCOCCC#N,0.0,training
CC(=O)O[C@H]1CC[C@H]2C3=C(C=C[C@]12C)C1=C(CC3)CC(=O)CC1,1.0,training
C/C=C(\C)C(=O)OCC/C=C\CC,0.0,training
CCCCCCCCCCCC(=O)OCC(O)CO,0.0,training
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1.0,training
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,1.0,training
Oc1[nH]c(O)c2c1[C@@H]1C=C[C@H]2C1,0.0,training
O=Cc1ccc([N+](=O)[O-])cc1,1.0,training
C=CC(C)(CCC=C(C)C)OC(C)=O,0.0,training
[O-][S+](CC(O)=NO)C(c1ccccc1)c1ccccc1,0.0,training
CC(C)(C)OC=O,0.0,training
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,1.0,training
Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,1.0,training
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,0.0,training
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1.0,training
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1.0,training
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,0.0,training
CC(C)C(Br)C(=O)NC(N)=O,0.0,training
CCCCCCCC=O,0.0,training
C=CC(=O)OCCOCCOC(=O)C=C,1.0,training
O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,1.0,training
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1.0,training
CC/C=C\CCOC(C)=O,0.0,training
C=CC(=O)OCCO,1.0,training
O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,0.0,training
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1.0,training
CC(=O)N1C[C@H](O)CC1C(=O)O,1.0,training
CC1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@@H]21,0.0,training
Brc1c2ccccc2cc2ccccc12,1.0,training
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,1.0,training
Nc1ccc2cc3ccccc3cc2c1,1.0,training
CCCCCC(O)/C=C/C=O,0.0,training
O=C1OCC(Cc2cccc(O)c2)C1Cc1cccc(O)c1,1.0,training
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,1.0,training
C[Si](C)=O,0.0,training
C1CC2OC2CC1C1CO1,0.0,training
CCCCCCCOC(=O)c1ccc(O)cc1,1.0,training
COC(CC(C)CCCC(C)(C)O)OC,0.0,training
[Ca+2],0.0,training
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,1.0,training
CCCCCCCCCC,0.0,training
NCCC[C@H](N)CC(=O)NC1CNC(=O)C([C@H]2C[C@H](O)N=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,0.0,training
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1.0,training
CCCCOCC1CO1,0.0,training
CCC1(CC)C(=O)NC(=O)NC1=O,0.0,training
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,1.0,training
O=C(NCO)N(CO)c1c(O)n(CO)c(=O)n1CO,0.0,training
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,1.0,training
CCCCOP(=O)(O)OCCCC,1.0,training
COC(=O)c1c(C)cc(O)c(C)c1O,1.0,training
CC(=O)NC(CC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,0.0,training
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,training
O=NN(O)c1ccccc1,1.0,training
C=C(C)C(=O)OCCCCCCCCCC,0.0,training
Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,0.0,training
O=C1CCCCCCCCCCCCCC1,0.0,training
Cc1ccc(N=C=O)cc1N=C=O,1.0,training
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,0.0,training
CC1(C)C(C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C(\Cl)C(F)(F)F,0.0,training
O=C(C=Cc1ccccc1)OCc1ccccc1,1.0,training
CC[C@H](C)COC(=O)/C=C/c1ccc(/N=C/c2ccc(OC)cc2)cc1,1.0,training
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,0.0,training
CC(C)(c1ccccc1)c1ccc(O)cc1,1.0,training
CO[Si](CCCNCCN)(OC)OC,0.0,training
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,0.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,training
CSCCC(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,1.0,training
O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,0.0,training
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.0,training
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.0,training
COc1ccc(O)c(C(C)(C)C)c1,0.0,training
CCCCCCCc1ccc(O)cc1,1.0,training
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,1.0,training
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)C(C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1.0,training
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,0.0,training
Clc1cccc(SC2CCNCC2)n1,0.0,training
Cc1cc(C)c(N)c(Cl)c1,0.0,training
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,0.0,training
CCc1cc(C(N)=S)ccn1,1.0,training
O=Cc1ccccc1C=O,1.0,training
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.0,training
CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12,1.0,training
CCCCCCCCCCCCCCCC[N+](C)(C)C,1.0,training
COc1nc(NC(C)C)nc(NC(C)C)n1,0.0,training
O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,1.0,training
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,0.0,training
OC(O)C(Cl)(Cl)Cl,0.0,training
COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1.0,training
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.0,training
O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,0.0,training
Nc1ccc([N+](=O)[O-])cc1O,0.0,training
C[N+]1([O-])[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.0,training
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,1.0,training
O=C1CCCCCN1SSN1CCCCCC1=O,0.0,training
CCCCOc1ccc(OCCCN2CCOCC2)cc1,0.0,training
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,1.0,training
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,1.0,training
Cc1cccc(C#N)c1,1.0,training
Cc1ccc(N)cc1C,1.0,training
CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,1.0,training
CNC(=O)OCC[N+](C)(C)C,0.0,training
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,1.0,training
N#Cc1cccc(C#N)c1,0.0,training
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,1.0,training
SC1CCCCC1,0.0,training
N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,0.0,training
Clc1ccccc1-c1nc(-c2ccncc2)no1,1.0,training
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0.0,training
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.0,training
CC(COC(C)(C)C)OCCCO,0.0,training
COc1ccc(C(=O)CCC(=O)O)c2ccccc12,0.0,training
C=CC(=O)OCCOC(=O)C=C,1.0,training
Nc1cc(Cl)cc(C(=O)O)c1Cl,0.0,training
O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,1.0,training
C#C[C@]1(O)CC[C@H]2C3=C(C=C[C@@]21CC)C1=C(CC3)CC(=O)CC1,1.0,training
O=C(O)CCc1nc2ccccc2[nH]1,0.0,training
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],0.0,training
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.0,training
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,0.0,training
CC=C1C(=O)C[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,training
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.0,training
CCCOC(=O)c1cc(O)c(O)c(O)c1,1.0,training
CCCCCC/C=C/CCCCCCCC(=O)O,1.0,training
CCNc1nc(Cl)nc(NCC)n1,0.0,training
CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0,training
CC[C@@H](N)CO,0.0,training
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,training
Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,0.0,training
O=C(NCO)NCO,0.0,training
Cc1ccc2cccnc2c1,0.0,training
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1.0,training
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1.0,training
CCCCCCC(CO)CCCC,0.0,training
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)CC(C)C(=O)C=CC(C)=CC1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,0.0,training
CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.0,training
Clc1cccc(C(Cl)(Cl)Cl)n1,0.0,training
NC(=O)OCC(O)COc1ccc(Cl)cc1,0.0,training
CN[C@@H](C)Cc1ccccc1,0.0,training
CC1=CCC2C(C1)C2(C)C,0.0,training
CC1CCCNC1,0.0,training
C=CC[C@]1(O)CC[C@H]2C3=C(C=C[C@@]21C)C1=C(CC3)CC(=O)CC1,1.0,training
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,0.0,training
S=c1nccc[nH]1,1.0,training
CCCCOC(=O)c1ccccc1,1.0,training
CC[C@@H](C)C1NC(=O)C(CCCN)NC(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC([C@H](N)[C@H](C)CC)=N2)[C@@H](C)CC)CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC1=O,1.0,training
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,1.0,training
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,0.0,training
O=C1c2ccccc2C(=O)C1c1ccccc1,0.0,training
CN(C)C(=O)Nc1ccccc1,0.0,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,1.0,training
O=c1ccc2ccccc2o1,1.0,training
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0,training
CCOC(C)(C)C,0.0,training
CC(=O)CCC=C(C)C,0.0,training
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,0.0,training
CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,1.0,training
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,0.0,training
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,1.0,training
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1.0,training
CN(C)CCC(c1ccccc1)c1ccccn1,1.0,training
CCCC1CCC(=O)O1,0.0,training
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1.0,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1.0,training
CN[C@H](C)Cc1ccccc1,0.0,training
C[C@@H](Cc1ccccc1)N(C)C,1.0,training
C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0.0,training
O=C1CCCCCCCCCCCN1,0.0,training
Cc1ccc(N)cc1,1.0,training
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,1.0,training
CC(O)CN(CC(C)O)CC(C)O,1.0,training
C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21C,1.0,training
c1ccc2c(c1)Oc1ccccc1S2,1.0,training
CC=CC=CC(=O)O,0.0,training
c1coc(-c2nc3ccccc3[nH]2)c1,1.0,training
CC(C)=CC(=O)O,1.0,training
CNCCC=C1c2ccccc2CCc2ccccc21,0.0,training
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,1.0,training
CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,0.0,training
Nc1ccc2c(c1)Cc1ccccc1-2,1.0,training
FC(F)(F)c1ccccc1,0.0,training
NC(=O)Oc1ccc(Cc2ccccc2)cc1,1.0,training
CCC(C)C(=O)OCCc1ccccc1,0.0,training
C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,1.0,training
O=c1c(O)c(O)c1=O,0.0,training
